odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.46165958046913147, 0.2405889630317688, 0.5132205105147051, 0.028603263260349482, 0.0, 0.49479633585174093, 0.33245675366828925, 0.4656248559638289, 1741910191881471888, 
0.46441158652305603, 0.24210387468338013, 0.5132205105147051, 0.031169992614272064, 0.0, 0.5039991090508313, 0.3356249368323476, 0.4601530587201563, 1741910191980362262, 
0.46968311071395874, 0.2451532781124115, 0.5116689620127065, 0.03033377795653408, 0.0, 0.5090890269701952, 0.3408932022435267, 0.4588514545664317, 1741910192190400903, 
0.4719456136226654, 0.24637123942375183, 0.5105694676386083, 0.027960390555633232, 0.0, 0.5112870340345576, 0.33459925307557553, 0.46146507969365086, 1741910192281379334, 
0.47466495633125305, 0.24778789281845093, 0.5105694676386083, 0.030476432192998913, 0.0, 0.5166741309004288, 0.3509069752100199, 0.4590138898812629, 1741910192380616286, 
0.4772595763206482, 0.24935658276081085, 0.5081159453658357, 0.027693349314453518, -0.048835452646017075, 0.5206831993444255, 0.34345683218759987, 0.4563166879869181, 1741910192480640370, 
0.48281773924827576, 0.25218334794044495, 0.5063806541584712, 0.03241660304420289, 0.0, 0.5209223176177981, 0.3435222237962894, 0.45552661336532035, 1741910192680894599, 
0.4854525327682495, 0.25371986627578735, 0.5057894434836148, 0.029486175392318282, -0.011846302077174187, 0.5276994576258718, 0.3517862205675216, 0.45248471517860656, 1741910192780450172, 
0.48764607310295105, 0.2549557685852051, 0.5028064676316103, 0.025890943080709147, -0.03439755365252495, 0.5287830501780748, 0.3497953702195384, 0.45004306969374935, 1741910192880391295, 
0.4905847907066345, 0.2563268840312958, 0.5028064676316103, 0.030265425326059213, 0.0, 0.5315457781378943, 0.3470212662111525, 0.4549041825972177, 1741910192990622817, 
0.4951481223106384, 0.25888627767562866, 0.501785241779955, 0.025537548452794552, 0.0, 0.5431294811599005, 0.3556300840016838, 0.4544316162276152, 1741910193180425391, 
0.4975827634334564, 0.26025480031967163, 0.5008081646101273, 0.026590282519545556, -0.019138071686029434, 0.5451357754298535, 0.35800357308565595, 0.45479832217846794, 1741910193281541051, 
0.5000389814376831, 0.26147276163101196, 0.5007815010167541, 0.029147804470104156, -0.0005275287549011409, 0.5453337055191094, 0.35814107912966525, 0.45125871710707455, 1741910193371927744, 
0.5051901340484619, 0.2644565999507904, 0.499012757345542, 0.025688395414565156, -0.01997724175453186, 0.5480490652740988, 0.3586665925439076, 0.44855571169631736, 1741910193580384692, 
0.5076059103012085, 0.2657519280910492, 0.49904401359362216, 0.02806733385123037, 0.0006115709547884762, 0.5556819387528804, 0.363277683143884, 0.44824947140189303, 1741910193680512783, 
0.5105488300323486, 0.2673279643058777, 0.4990553793319032, 0.029859253454098487, -0.008235208690166473, 0.5575736102487799, 0.3555628139354139, 0.4477090029067712, 1741910193791098483, 
0.5128610730171204, 0.26866474747657776, 0.4990924726627782, 0.026219915615141448, -0.0073983860202133656, 0.5606678058317499, 0.36305434278265747, 0.44693107964163964, 1741910193881226378, 
0.5180564522743225, 0.2713726758956909, 0.4971635952096208, 0.030207414820716347, -0.0016010153340175748, 0.5628611752760859, 0.35990696108859555, 0.45070415923139473, 1741910194080394322, 
0.5234978795051575, 0.2744176685810089, 0.4945382883956328, 0.03203593738513315, -0.0070673031732439995, 0.5686219480580313, 0.3691949761907508, 0.4494539449133087, 1741910194281225691, 
0.526000440120697, 0.2756017744541168, 0.49303944899972507, 0.024646614248713707, -0.015865910798311234, 0.5711436876662973, 0.3663970345041045, 0.44583098359853224, 1741910194383052799, 
0.5285658836364746, 0.27691730856895447, 0.49204644784136975, 0.027807740854102668, -0.013140841387212276, 0.5720836245522484, 0.37191777217179367, 0.4404705412584493, 1741910194480184383, 
0.5339636206626892, 0.2798190116882324, 0.4885844280134062, 0.02925732648323616, -0.022241421043872833, 0.5820710499192124, 0.3702818369474363, 0.4402790355824476, 1741910194682200523, 
0.5364669561386108, 0.2810684144496918, 0.4876173725819872, 0.026976543531512413, -0.003287315834313631, 0.5814878945161931, 0.37460284287449985, 0.4373214520556407, 1741910194782171450, 
0.5364364981651306, 0.2810475528240204, 0.48858763435432984, -0.008273097958304814, 0.01488108467310667, 0.5850906772707182, 0.3768357486087097, 0.44766154092762256, 1741910194879754514, 
0.5363229513168335, 0.2809737026691437, 0.4888465138463082, 1.372710048036708e-05, 0.0018981937319040298, 0.5851872035089212, 0.38041952194029177, 0.4457991722074185, 1741910194988384533, 
0.5418354868888855, 0.2839371860027313, 0.48930206665542597, 0.02816522416701299, -0.010160502046346664, 0.587180631240521, 0.3725121122139529, 0.44024363262525584, 1741910195180641075, 
0.5440703630447388, 0.28517287969589233, 0.4894604723540544, 0.026062496203535616, -5.956468157819472e-06, 0.5935293567304208, 0.37929967403982506, 0.44716450473932473, 1741910195278523395, 
0.5463374853134155, 0.2863655388355255, 0.49004897785542123, 0.026657899530972726, 0.009024307131767273, 0.5954865066831142, 0.3816350415866439, 0.4349935436259042, 1741910195370775065, 
0.5518718957901001, 0.28942522406578064, 0.4897775554547619, 0.03299144352646772, -0.003624646458774805, 0.595896192468929, 0.3768672289661403, 0.44091923586703446, 1741910195580455186, 
0.5544067621231079, 0.29086729884147644, 0.4889959858975719, 0.03248112575595978, -0.00635711383074522, 0.5972658344859498, 0.379844831605749, 0.4421487874538617, 1741910195677740419, 
